Identifier A,Identifier B,Interaction,negative_source,config_probability,degree_a,degree_b,common_neighbor_count,l3_path_count,shortest_path_distance
P08964,P32628,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P03962,P32504,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P41695,Q05791,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P27895,P32505,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P09201,P47025,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32504,P61829,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P00927,P08638,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P40485,Q03860,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00927,P40963,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P08638,Q03898,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P28743,P32504,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P17065,P26343,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P25367,P38247,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P41921,Q12334,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
Q05791,Q08581,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P31539,Q06708,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P0C0X0,Q12334,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P04387,P32504,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P09201,Q12084,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P40151,Q06704,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P36036,Q06708,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P04387,P0C0X0,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32849,Q12390,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P22804,P25638,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P41921,Q06708,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P29340,P47025,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32361,Q06704,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P00447,P27895,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P08964,P32504,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P09201,P47115,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P41695,Q06704,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P00447,Q12365,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32628,Q03860,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P38748,Q12334,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
Q12084,Q12390,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P26343,Q05791,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P26343,Q08581,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P41695,Q04411,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P22804,P38748,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32504,P40485,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P48361,Q12334,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32361,P47011,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
Q08581,Q12390,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P04386,P47095,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P38748,P40485,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P0C0X0,P41697,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P07272,P08638,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00927,Q12365,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P09201,P20050,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P31539,P40325,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P20050,P32639,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P41697,Q04003,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00447,Q04411,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P38748,Q08581,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P32628,Q02100,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P31539,P38853,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P47011,Q03860,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P25367,P54861,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P38247,Q12390,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P38247,P47115,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P40957,Q12390,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
Q06675,Q12390,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P15442,P31539,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P25367,P32361,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P40202,Q03860,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P17065,Q12334,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P15442,Q06675,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P40151,Q04411,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
Q08581,Q3E7C1,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P07272,Q04003,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P04386,P32361,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P0C0X0,P15442,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P41697,Q12334,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32505,Q12365,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P40151,P40325,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P40151,Q06440,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P07272,P38247,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P40957,P47011,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32639,Q06440,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
Q03860,Q12334,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P40325,Q04411,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P11746,P17065,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P25638,P53617,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P11746,Q12334,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P40202,Q04411,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P20967,Q04411,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P15442,Q03898,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P03962,P32917,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P11746,P17555,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P38247,Q02100,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P07270,P32361,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P08638,P38748,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
Q04921,Q06675,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P22804,P81449,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P38748,P41921,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P40485,P41697,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P28743,P40325,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P40957,P53895,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P00927,P26343,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P03962,P08638,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
Q06675,Q12334,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P07272,P47011,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P38247,P53617,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P41697,P47095,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32504,P32849,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P48361,P53895,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P38748,P40325,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P25367,Q04411,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P47011,Q04003,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P0C0X0,P41695,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P07272,P11746,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P39113,Q06675,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00927,P25638,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P28743,Q06675,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P00812,P53617,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P11746,P47095,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P25367,Q06440,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P20967,Q12084,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P0C0X0,P48361,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P20050,Q03898,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P04387,Q04921,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P40151,Q08581,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00447,P20050,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P39113,P41697,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P03962,P22804,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32504,P36036,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P08964,Q03860,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P81449,Q04411,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P15442,P47025,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P07270,P32505,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00812,P03962,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P17065,P32849,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00812,P53895,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P53184,Q3E7C1,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P17555,Q12154,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P09201,Q03898,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P47095,P48361,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P32639,P39113,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P38748,Q12154,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P47095,P53895,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P40151,P41697,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P41697,P54861,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P28795,P48361,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P09201,Q12390,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P41921,P81449,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P41697,Q06708,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P04386,P20050,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P25638,P40485,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P53895,Q04411,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P25367,P29340,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
Q02100,Q12102,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P11746,P25638,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P04387,P47025,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P40151,Q03860,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P15442,P54861,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P27895,P47095,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32505,Q04411,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32628,P48361,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P0C0X0,P25367,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P39113,P47115,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P53895,P54861,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P48361,Q02100,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P11746,P41697,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P03962,P31539,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P17555,Q06675,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P38748,Q03860,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P08638,P32361,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P32849,P38748,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P38247,P61829,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P20050,P39113,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P00812,P08638,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P0C0X0,P17065,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32849,P47011,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P36036,P54861,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
Q03860,Q06440,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
Q04411,Q12365,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P47095,Q06704,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P11746,P38247,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P08964,Q03898,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
Q12334,Q12390,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P09201,P32917,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P40151,Q05791,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P53184,Q12390,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P03962,P38853,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P04386,P53895,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P29340,P48361,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P41695,P53184,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P32849,Q12334,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00927,P36036,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
Q03860,Q08581,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P08638,P53895,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00927,P07270,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P27895,P32639,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P31539,P47025,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P17555,P36036,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P07270,Q08581,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P47095,Q12390,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
Q04003,Q3E7C1,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P47025,P53184,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
Q06704,Q12084,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P47115,Q12102,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P32849,P47115,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00447,P81449,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P26343,P48361,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P17065,P81449,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P53184,P53617,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P27895,Q06675,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P20050,P25367,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32849,P41697,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P17555,Q12084,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P00447,P07272,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P28795,P47095,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
Q05791,Q12390,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P07270,P32639,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32504,P32628,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P09201,P38853,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P17065,P39113,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P20967,Q03860,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P0C0X0,P32504,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
Q04003,Q12084,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32505,P32917,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P17555,P22804,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P25638,Q08581,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P39113,P40202,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32361,Q12390,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P40325,Q06708,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P17065,Q06704,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P20050,Q3E7C1,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P22804,P26343,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P28743,P40957,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P00927,P07272,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P40202,Q06440,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P61829,Q04003,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P08638,Q04003,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P47011,Q12365,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P08964,P0C0X0,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P07272,P41697,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P36036,P47095,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P39113,P40325,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P31539,Q3E7C1,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P03962,P32505,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P03962,P40485,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P25638,P38853,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P38247,Q06675,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P08638,Q12102,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P54861,Q05791,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P04386,Q03860,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P11746,Q3E7C1,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P40202,P53184,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32628,P41921,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P53617,Q06708,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P20967,P40202,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P04386,P32917,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P29340,Q3E7C1,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P40202,Q02100,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32849,Q12084,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P36036,P41697,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P40202,P40957,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P36036,Q06440,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32849,P36036,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32361,P38247,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P04386,P07270,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P38853,P41697,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00447,P09201,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P07272,P38748,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P26343,Q03898,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P40325,Q06704,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P36036,P47115,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P27895,P32504,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P32504,Q3E7C1,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P40325,P47025,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00927,P39113,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P40485,Q12102,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P29340,Q12154,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P38247,Q06440,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00447,P04387,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P54861,Q08581,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P27895,Q04921,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P25638,P32639,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
Q04921,Q06704,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,5.0
P00812,P32639,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P36036,P38748,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,6.0
P09201,P20967,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,4.0
P48361,Q06708,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00447,Q12084,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P00447,Q03860,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
P07270,P47025,0,topology_cl3,0.0014970059880239522,1.0,1.0,0.0,0.0,-1.0
