Protein Identifier,AAC_A,AAC_R,AAC_N,AAC_D,AAC_C,AAC_Q,AAC_E,AAC_G,AAC_H,AAC_I,AAC_L,AAC_K,AAC_M,AAC_F,AAC_P,AAC_S,AAC_T,AAC_W,AAC_Y,AAC_V,PSSM_A,PSSM_R,PSSM_N,PSSM_D,PSSM_C,PSSM_Q,PSSM_E,PSSM_G,PSSM_H,PSSM_I,PSSM_L,PSSM_K,PSSM_M,PSSM_F,PSSM_P,PSSM_S,PSSM_T,PSSM_W,PSSM_Y,PSSM_V
P48361,0.06282722513089005,0.03228621291448516,0.07591623036649214,0.0462478184991274,0.006108202443280977,0.05846422338568935,0.03926701570680628,0.0506108202443281,0.027923211169284468,0.053228621291448515,0.06980802792321117,0.07853403141361257,0.02181500872600349,0.03577661431064572,0.05846422338568935,0.12216404886561955,0.07766143106457242,0.004363001745200698,0.037521815008726006,0.04101221640488656,-0.49825479930191974,-0.8542757417102966,-0.34467713787085513,-0.9345549738219895,-1.9284467713787086,-0.3717277486910995,-0.5305410122164049,-1.4153577661431065,-0.9703315881326352,-1.3979057591623036,-1.2975567190226875,-0.4363001745200698,-0.7722513089005235,-1.6527050610820244,-1.2356020942408377,0.07068062827225131,-0.2661431064572426,-2.4546247818499127,-1.2652705061082024,-1.0898778359511343
P48581,0.034912718204488775,0.04488778054862843,0.06483790523690773,0.07481296758104738,0.017456359102244388,0.0199501246882793,0.08728179551122195,0.04488778054862843,0.022443890274314215,0.08728179551122195,0.09476309226932668,0.0773067331670823,0.017456359102244388,0.05486284289276808,0.02493765586034913,0.09476309226932668,0.057356608478802994,0.0,0.02493765586034913,0.05486284289276808,-0.7032418952618454,-0.9775561097256857,-0.5511221945137157,-0.8478802992518704,-1.880299251870324,-0.6134663341645885,-0.47880299251870323,-1.7107231920199502,-1.1296758104738154,-1.032418952618454,-1.0423940149625934,-0.5660847880299252,-0.6907730673316709,-1.4239401496259352,-1.6633416458852868,-0.22443890274314215,-0.45885286783042395,-2.5286783042394014,-1.2817955112219452,-0.8678304239401496
P50623,0.06369426751592357,0.03821656050955414,0.044585987261146494,0.050955414012738856,0.012738853503184714,0.05732484076433121,0.05732484076433121,0.06369426751592357,0.012738853503184714,0.03821656050955414,0.07643312101910828,0.10828025477707007,0.012738853503184714,0.03184713375796178,0.10191082802547771,0.07006369426751592,0.025477707006369428,0.03184713375796178,0.050955414012738856,0.050955414012738856,-0.643312101910828,-0.89171974522293,-0.8152866242038217,-1.0764331210191083,-2.050955414012739,-0.3885350318471338,-0.5222929936305732,-1.4713375796178343,-1.1464968152866242,-1.585987261146497,-1.414012738853503,-0.3630573248407643,-0.8726114649681529,-1.7006369426751593,-0.9554140127388535,-0.35668789808917195,-0.7388535031847133,-2.0955414012738856,-1.1847133757961783,-1.2038216560509554
P51534,0.05449936628643853,0.036755386565272496,0.059569074778200254,0.049429657794676805,0.01394169835234474,0.04055766793409379,0.07984790874524715,0.026615969581749048,0.012674271229404309,0.09125475285171103,0.1394169835234474,0.07351077313054499,0.024081115335868188,0.045627376425855515,0.034220532319391636,0.08491761723700887,0.053231939163498096,0.0025348542458808617,0.024081115335868188,0.053231939163498096,-0.6070975918884665,-1.0126742712294043,-0.8098859315589354,-1.191381495564005,-1.7845373891001268,-0.5893536121673004,-0.6375158428390367,-1.961977186311787,-1.3282636248415716,-0.761723700887199,-0.6438529784537389,-0.6134347275031685,-0.4005069708491762,-1.3662864385297846,-1.621039290240811,-0.32953105196451205,-0.4550063371356147,-2.4702154626109,-1.256020278833967,-0.6223067173637515
P51601,0.053497942386831275,0.07818930041152264,0.02880658436213992,0.037037037037037035,0.012345679012345678,0.0411522633744856,0.09876543209876543,0.06172839506172839,0.03292181069958848,0.07818930041152264,0.09053497942386832,0.053497942386831275,0.0411522633744856,0.02880658436213992,0.0411522633744856,0.053497942386831275,0.06584362139917696,0.00411522633744856,0.02880658436213992,0.06995884773662552,-0.5802469135802469,-0.7736625514403292,-0.8888888888888888,-1.2263374485596708,-1.9300411522633745,-0.46502057613168724,-0.51440329218107,-1.7160493827160495,-1.1111111111111112,-1.0164609053497942,-0.9506172839506173,-0.5802469135802469,-0.51440329218107,-1.5720164609053497,-1.5020576131687242,-0.448559670781893,-0.5020576131687243,-2.403292181069959,-1.2674897119341564,-0.7283950617283951
P52891,0.049586776859504134,0.0371900826446281,0.06060606060606061,0.05785123966942149,0.009641873278236915,0.04132231404958678,0.09917355371900827,0.028925619834710745,0.02066115702479339,0.0881542699724518,0.13360881542699724,0.05785123966942149,0.015151515151515152,0.03856749311294766,0.03305785123966942,0.08264462809917356,0.0440771349862259,0.012396694214876033,0.03856749311294766,0.05096418732782369,-0.6942148760330579,-1.0316804407713498,-0.7603305785123967,-1.059228650137741,-1.915977961432507,-0.5261707988980716,-0.4986225895316804,-1.921487603305785,-1.1473829201101928,-0.8953168044077136,-0.800275482093664,-0.6666666666666666,-0.5371900826446281,-1.3650137741046833,-1.6418732782369145,-0.3677685950413223,-0.5482093663911846,-2.322314049586777,-1.118457300275482,-0.7506887052341598
P52917,0.08237986270022883,0.043478260869565216,0.041189931350114416,0.06864988558352403,0.004576659038901602,0.029748283752860413,0.09153318077803203,0.07780320366132723,0.006864988558352402,0.05263157894736842,0.09382151029748284,0.08924485125858124,0.020594965675057208,0.032036613272311214,0.041189931350114416,0.07322654462242563,0.06636155606407322,0.009153318077803204,0.02745995423340961,0.04805491990846682,-0.43935926773455375,-0.8741418764302059,-0.6773455377574371,-0.8649885583524027,-2.011441647597254,-0.4782608695652174,-0.37528604118993136,-1.3409610983981692,-1.3043478260869565,-1.3386727688787186,-1.22883295194508,-0.42105263157894735,-0.8054919908466819,-1.7139588100686498,-1.3890160183066362,-0.16933638443935928,-0.43707093821510296,-2.437070938215103,-1.471395881006865,-0.9908466819221968
P53081,0.08333333333333333,0.034722222222222224,0.052083333333333336,0.0625,0.020833333333333332,0.041666666666666664,0.04861111111111111,0.059027777777777776,0.027777777777777776,0.04513888888888889,0.08333333333333333,0.0763888888888889,0.017361111111111112,0.024305555555555556,0.03125,0.0625,0.0625,0.017361111111111112,0.034722222222222224,0.11458333333333333,-0.4375,-1.0659722222222223,-0.8020833333333334,-1.1423611111111112,-1.7013888888888888,-0.6145833333333334,-0.6944444444444444,-1.5381944444444444,-1.2152777777777777,-1.03125,-1.0590277777777777,-0.6493055555555556,-0.6631944444444444,-1.5833333333333333,-1.5486111111111112,-0.3402777777777778,-0.4131944444444444,-2.3020833333333335,-1.2361111111111112,-0.6666666666666666
P53093,0.07659574468085106,0.03829787234042553,0.029787234042553193,0.04680851063829787,0.01702127659574468,0.029787234042553193,0.02553191489361702,0.05106382978723404,0.02127659574468085,0.08085106382978724,0.14042553191489363,0.029787234042553193,0.02553191489361702,0.04680851063829787,0.04680851063829787,0.11063829787234042,0.0425531914893617,0.02553191489361702,0.029787234042553193,0.0851063829787234,-0.425531914893617,-1.3702127659574468,-1.2127659574468086,-1.578723404255319,-1.5191489361702128,-0.9659574468085106,-1.1872340425531915,-1.7574468085106383,-1.4808510638297872,-0.5872340425531914,-0.5361702127659574,-1.102127659574468,-0.33617021276595743,-1.1446808510638298,-1.6297872340425532,-0.4,-0.5063829787234042,-2.076595744680851,-1.0936170212765957,-0.46808510638297873
P53112,0.07624633431085044,0.03519061583577713,0.05865102639296188,0.08211143695014662,0.0,0.04105571847507331,0.10850439882697947,0.04105571847507331,0.002932551319648094,0.07331378299120235,0.06744868035190615,0.10557184750733138,0.03519061583577713,0.026392961876832845,0.04105571847507331,0.08211143695014662,0.04398826979472141,0.011730205278592375,0.017595307917888565,0.04985337243401759,-0.530791788856305,-0.7917888563049853,-0.5190615835777126,-0.6129032258064516,-2.1202346041055717,-0.25513196480938416,-0.09090909090909091,-1.565982404692082,-1.249266862170088,-1.313782991202346,-1.278592375366569,-0.21994134897360704,-0.7302052785923754,-1.81524926686217,-1.3255131964809383,-0.11143695014662756,-0.4868035190615836,-2.557184750733138,-1.5483870967741935,-0.9736070381231672
P53129,0.03571428571428571,0.040372670807453416,0.07142857142857142,0.052795031055900624,0.020186335403726708,0.043478260869565216,0.06055900621118013,0.037267080745341616,0.021739130434782608,0.055900621118012424,0.12732919254658384,0.07142857142857142,0.021739130434782608,0.05745341614906832,0.03881987577639751,0.11180124223602485,0.05124223602484472,0.006211180124223602,0.031055900621118012,0.043478260869565216,-0.6925465838509317,-0.9565217391304348,-0.577639751552795,-1.0869565217391304,-1.7934782608695652,-0.5357142857142857,-0.6475155279503105,-1.7515527950310559,-1.108695652173913,-1.1009316770186335,-0.9145962732919255,-0.577639751552795,-0.5605590062111802,-1.3462732919254659,-1.5854037267080745,-0.18633540372670807,-0.4720496894409938,-2.3462732919254656,-1.1583850931677018,-0.9596273291925466
P53163,0.0979381443298969,0.02577319587628866,0.02577319587628866,0.04639175257731959,0.0,0.010309278350515464,0.07731958762886598,0.061855670103092786,0.005154639175257732,0.06701030927835051,0.09278350515463918,0.11855670103092783,0.02577319587628866,0.02577319587628866,0.05154639175257732,0.09278350515463918,0.09278350515463918,0.005154639175257732,0.0,0.07731958762886598,-0.20618556701030927,-0.9639175257731959,-0.8608247422680413,-1.097938144329897,-1.8556701030927836,-0.6443298969072165,-0.5257731958762887,-1.4742268041237114,-1.597938144329897,-1.0103092783505154,-0.9742268041237113,-0.34536082474226804,-0.6185567010309279,-1.7938144329896908,-1.2216494845360826,-0.061855670103092786,-0.15463917525773196,-2.634020618556701,-1.7164948453608246,-0.6082474226804123
P53178,0.039603960396039604,0.04455445544554455,0.0297029702970297,0.04950495049504951,0.0297029702970297,0.06435643564356436,0.06435643564356436,0.07425742574257425,0.019801980198019802,0.07920792079207921,0.09900990099009901,0.04950495049504951,0.019801980198019802,0.0594059405940594,0.039603960396039604,0.08415841584158416,0.04455445544554455,0.0049504950495049506,0.0297029702970297,0.07425742574257425,-0.6089108910891089,-1.1287128712871286,-0.9702970297029703,-1.2326732673267327,-1.693069306930693,-0.6188118811881188,-0.7673267326732673,-1.618811881188119,-1.2871287128712872,-0.9504950495049505,-0.9257425742574258,-0.8217821782178217,-0.5544554455445545,-1.3267326732673268,-1.613861386138614,-0.400990099009901,-0.6089108910891089,-2.292079207920792,-1.1633663366336633,-0.7376237623762376
P53184,0.041666666666666664,0.032407407407407406,0.041666666666666664,0.09722222222222222,0.009259259259259259,0.027777777777777776,0.05555555555555555,0.037037037037037035,0.05555555555555555,0.07407407407407407,0.06481481481481481,0.08333333333333333,0.023148148148148147,0.023148148148148147,0.046296296296296294,0.05555555555555555,0.06944444444444445,0.023148148148148147,0.046296296296296294,0.09259259259259259,-0.7824074074074074,-1.0833333333333333,-0.7407407407407407,-0.8611111111111112,-1.9675925925925926,-0.5925925925925926,-0.5370370370370371,-1.8009259259259258,-0.8842592592592593,-1.087962962962963,-1.1990740740740742,-0.6388888888888888,-0.75,-1.5092592592592593,-1.4398148148148149,-0.46296296296296297,-0.48148148148148145,-2.2268518518518516,-1.0509259259259258,-0.7962962962962963
P53215,0.046413502109704644,0.029535864978902954,0.0759493670886076,0.04219409282700422,0.02531645569620253,0.029535864978902954,0.07172995780590717,0.04219409282700422,0.02109704641350211,0.07172995780590717,0.0970464135021097,0.0970464135021097,0.012658227848101266,0.08438818565400844,0.03375527426160337,0.05907172995780591,0.05063291139240506,0.012658227848101266,0.05485232067510549,0.04219409282700422,-0.7932489451476793,-1.0464135021097047,-0.729957805907173,-1.2362869198312236,-1.8101265822784811,-0.70042194092827,-0.7341772151898734,-1.8143459915611815,-1.0337552742616034,-1.0843881856540085,-0.9789029535864979,-0.6160337552742616,-0.6624472573839663,-1.0421940928270041,-1.7426160337552743,-0.45147679324894513,-0.6286919831223629,-2.071729957805907,-0.8143459915611815,-0.9240506329113924
P53226,0.04753199268738574,0.05850091407678245,0.06398537477148081,0.056672760511883,0.007312614259597806,0.04021937842778794,0.05850091407678245,0.06581352833638025,0.02376599634369287,0.0712979890310786,0.062157221206581355,0.04753199268738574,0.025594149908592323,0.04753199268738574,0.062157221206581355,0.12614259597806216,0.0603290676416819,0.005484460694698354,0.025594149908592323,0.043875685557586835,-0.5612431444241316,-0.903107861060329,-0.44972577696526506,-0.8848263254113345,-1.9707495429616089,-0.5045703839122486,-0.546617915904936,-1.3583180987202925,-1.0603290676416819,-1.340036563071298,-1.3254113345521024,-0.6124314442413162,-0.7952468007312614,-1.6051188299817185,-1.2760511882998171,-0.018281535648994516,-0.39853747714808047,-2.4771480804387567,-1.3564899451553931,-1.0950639853747715
P53238,0.08059701492537313,0.05970149253731343,0.06567164179104477,0.050746268656716415,0.005970149253731343,0.06567164179104477,0.056716417910447764,0.03880597014925373,0.03283582089552239,0.04776119402985075,0.07761194029850746,0.07164179104477612,0.011940298507462687,0.05373134328358209,0.05970149253731343,0.05970149253731343,0.05970149253731343,0.005970149253731343,0.03880597014925373,0.056716417910447764,-0.5701492537313433,-0.746268656716418,-0.5940298507462687,-1.0388059701492538,-2.017910447761194,-0.34626865671641793,-0.4835820895522388,-1.644776119402985,-0.9074626865671642,-1.337313432835821,-1.226865671641791,-0.4597014925373134,-0.7611940298507462,-1.5223880597014925,-1.3074626865671641,-0.29253731343283584,-0.48955223880597015,-2.37910447761194,-1.1164179104477612,-1.026865671641791
P53253,0.035256410256410256,0.03418803418803419,0.08226495726495726,0.04700854700854701,0.010683760683760684,0.03739316239316239,0.060897435897435896,0.029914529914529916,0.026709401709401708,0.057692307692307696,0.10683760683760683,0.08440170940170941,0.014957264957264958,0.06837606837606838,0.030982905982905984,0.1282051282051282,0.06517094017094018,0.002136752136752137,0.026709401709401708,0.050213675213675216,-0.6666666666666666,-0.9166666666666666,-0.41025641025641024,-1.0117521367521367,-1.8835470085470085,-0.5192307692307693,-0.5651709401709402,-1.7222222222222223,-1.0117521367521367,-1.1217948717948718,-0.9978632478632479,-0.4754273504273504,-0.6228632478632479,-1.3151709401709402,-1.6057692307692308,-0.04807692307692308,-0.3386752136752137,-2.4166666666666665,-1.143162393162393,-0.9604700854700855
P53617,0.06434782608695652,0.05217391304347826,0.06086956521739131,0.05565217391304348,0.008695652173913044,0.07478260869565218,0.03304347826086956,0.05565217391304348,0.02608695652173913,0.059130434782608696,0.0782608695652174,0.057391304347826085,0.017391304347826087,0.02782608695652174,0.08347826086956522,0.10956521739130434,0.04869565217391304,0.008695652173913044,0.034782608695652174,0.043478260869565216,-0.5252173913043479,-0.8486956521739131,-0.5304347826086957,-0.9652173913043478,-1.951304347826087,-0.3408695652173913,-0.5721739130434783,-1.4365217391304348,-1.0365217391304349,-1.413913043478261,-1.3078260869565217,-0.5339130434782609,-0.7791304347826087,-1.7547826086956522,-1.0591304347826087,-0.08869565217391304,-0.47304347826086957,-2.466086956521739,-1.3304347826086957,-1.1182608695652174
P53633,0.056818181818181816,0.017045454545454544,0.056818181818181816,0.005681818181818182,0.011363636363636364,0.05113636363636364,0.056818181818181816,0.06818181818181818,0.005681818181818182,0.06818181818181818,0.13636363636363635,0.056818181818181816,0.017045454545454544,0.07954545454545454,0.03409090909090909,0.09090909090909091,0.0625,0.005681818181818182,0.028409090909090908,0.09090909090909091,-0.48863636363636365,-1.2897727272727273,-1.0113636363636365,-1.625,-1.7045454545454546,-0.8181818181818182,-1.0227272727272727,-1.6761363636363635,-1.4829545454545454,-0.6477272727272727,-0.5511363636363636,-0.8977272727272727,-0.3409090909090909,-1.0454545454545454,-1.7272727272727273,-0.3693181818181818,-0.42613636363636365,-2.1875,-1.0454545454545454,-0.45454545454545453
P53739,0.040313549832026875,0.055991041433370664,0.07502799552071669,0.051511758118701005,0.008958566629339306,0.03919372900335946,0.06942889137737962,0.04927211646136618,0.03583426651735722,0.043673012318029114,0.0683090705487122,0.0671892497200448,0.02127659574468085,0.04927211646136618,0.05711086226203808,0.13773796192609183,0.06382978723404255,0.004479283314669653,0.02463605823068309,0.036954087346024636,-0.6091825307950728,-0.7413213885778276,-0.25083986562150057,-0.7883538633818589,-2.019036954087346,-0.3516237402015677,-0.3628219484882419,-1.4132138857782754,-0.8409854423292273,-1.5341545352743562,-1.4221724524076147,-0.3908174692049272,-0.8566629339305711,-1.6517357222844344,-1.2698768197088466,0.09182530795072788,-0.3527435610302352,-2.4927211646136618,-1.3191489361702127,-1.2721164613661815
